"","cdatetime","district","crime_level","longitude","latitude","registry_number","sum_acomulated","mean_acomulated"
"6636",2006-01-27,2,3,-121.4516169,38.61357608,6636,29669,4.4709162145871
"6637",2006-01-27,4,3,-121.5235515,38.49590431,6637,29672,4.47069459092964
"6638",2006-01-27,5,5,-121.460842,38.49515388,6638,29677,4.47077432961735
"6639",2006-01-27,4,7,-121.4736999,38.53122066,6639,29684,4.47115529447206
"6640",2006-01-27,4,2,-121.513317,38.5672313,6640,29686,4.47078313253012
"6641",2006-01-28,4,7,-121.4920163,38.54716857,6641,29693,4.47116398132811
"6642",2006-01-28,4,7,-121.5140712,38.47704147,6642,29700,4.47154471544715
"6643",2006-01-28,6,7,-121.4443318,38.55498681,6643,29707,4.47192533493903
"6644",2006-01-28,3,7,-121.4943412,38.58175835,6644,29714,4.47230583985551
"6645",2006-01-28,3,5,-121.4673942,38.56203149,6645,29719,4.47238525206923
"6646",2006-01-28,2,5,-121.4468253,38.66188461,6646,29724,4.47246464038519
"6647",2006-01-28,6,5,-121.4222989,38.52412152,6647,29729,4.4725440048142
"6648",2006-01-28,5,4,-121.4380731,38.45583883,6648,29733,4.47247292418773
"6649",2006-01-28,5,4,-121.4558673,38.47623848,6649,29737,4.4724018649421
"6650",2006-01-28,6,4,-121.4418944,38.55453847,6650,29741,4.47233082706767
"6651",2006-01-28,3,7,-121.3868967,38.55627023,6651,29748,4.47271087054578
"6652",2006-01-28,3,7,-121.4657994,38.56718102,6652,29755,4.47309079975947
"6653",2006-01-28,2,7,-121.4170313,38.64310734,6653,29762,4.47347061476026
"6654",2006-01-28,5,7,-121.4605802,38.47059568,6654,29769,4.47385031559964
"6655",2006-01-28,4,9,-121.4758443,38.55720151,6655,29778,4.47453042824944
"6656",2006-01-28,2,2,-121.4486547,38.60605186,6656,29780,4.47415865384615
"6657",2006-01-28,6,7,-121.4728456,38.54417762,6657,29787,4.47453808021631
"6658",2006-01-28,3,3,-121.485061,38.59279731,6658,29790,4.47431661159507
"6659",2006-01-28,3,1,-121.5054395,38.58352799,6659,29791,4.47379486409371
"6660",2006-01-28,1,5,-121.491621,38.61149042,6660,29796,4.47387387387387
"6661",2006-01-28,2,4,-121.4485207,38.61975623,6661,29800,4.47380273232247
"6662",2006-01-28,6,3,-121.4274961,38.52201375,6662,29803,4.47358150705494
"6663",2006-01-28,4,6,-121.4797946,38.50654024,6663,29809,4.4738105958277
"6664",2006-01-28,5,9,-121.4279312,38.4746867,6664,29818,4.47448979591837
"6665",2006-01-28,5,6,-121.4800191,38.48530689,6665,29824,4.47471867966992
"6666",2006-01-28,5,1,-121.4272922,38.44546938,6666,29825,4.47419741974197
"6667",2006-01-28,6,7,-121.4688287,38.54176204,6667,29832,4.47457627118644
"6668",2006-01-28,6,7,-121.4431889,38.52532233,6668,29839,4.4749550089982
"6669",2006-01-28,2,7,-121.4265496,38.64071644,6669,29846,4.47533363322837
"6670",2006-01-28,5,6,-121.4803322,38.47732859,6670,29852,4.47556221889055
"6671",2006-01-28,1,9,-121.4853777,38.61242942,6671,29861,4.47624044371159
"6672",2006-01-28,5,5,-121.4256049,38.4742413,6672,29866,4.47631894484412
"6673",2006-01-28,5,5,-121.4341919,38.47895451,6673,29871,4.47639742244867
"6674",2006-01-28,6,5,-121.4177784,38.52379405,6674,29876,4.47647587653581
"6675",2006-01-28,3,4,-121.5012154,38.57523636,6675,29880,4.47640449438202
"6676",2006-01-28,5,8,-121.4338966,38.47081133,6676,29888,4.4769322947873
"6677",2006-01-28,4,7,-121.5199334,38.52215421,6677,29895,4.47731016923768
"6678",2006-01-28,1,5,-121.4821257,38.61156094,6678,29900,4.47738843965259
"6679",2006-01-28,4,4,-121.5049581,38.52535327,6679,29904,4.47731696361731
"6680",2006-01-28,1,6,-121.5062227,38.66394046,6680,29910,4.47754491017964
"6681",2006-01-28,3,3,-121.4821859,38.57484527,6681,29913,4.47732375392905
"6682",2006-01-28,6,3,-121.4465807,38.53916445,6682,29916,4.47710266387309
"6683",2006-01-28,2,7,-121.4252094,38.63627784,6683,29923,4.47748017357474
"6684",2006-01-28,5,5,-121.5003573,38.48249686,6684,29928,4.47755834829443
"6685",2006-01-28,3,4,-121.4821859,38.57484527,6685,29932,4.47748691099476
"6686",2006-01-28,5,4,-121.4394173,38.45543072,6686,29936,4.47741549506431
"6687",2006-01-28,5,7,-121.4303531,38.44430924,6687,29943,4.47779273216689
"6688",2006-01-28,3,4,-121.4884455,38.56825264,6688,29947,4.47772129186603
"6689",2006-01-28,3,7,-121.5069638,38.58113729,6689,29954,4.47809837045896
"6690",2006-01-28,4,7,-121.5398814,38.50642969,6690,29961,4.47847533632287
"6691",2006-01-28,3,3,-121.4739085,38.56646578,6691,29964,4.47825437154386
"6692",2006-01-28,3,5,-121.499643,38.57949676,6692,29969,4.47833233711895
"6693",2006-01-28,5,5,-121.4949736,38.47415053,6693,29974,4.47841027939638
"6694",2006-01-28,1,4,-121.5223763,38.65543537,6694,29978,4.47833881087541
"6695",2006-01-28,1,1,-121.5171426,38.61437028,6695,29979,4.47781926811053
"6696",2006-01-28,4,9,-121.4943972,38.53437468,6696,29988,4.47849462365591
"6697",2006-01-28,4,7,-121.5035129,38.5537181,6697,29995,4.4788711363297
"6698",2006-01-28,3,5,-121.3870109,38.5490874,6698,30000,4.47894893998208
"6699",2006-01-28,5,2,-121.4623688,38.48216993,6699,30002,4.478578892372
"6700",2006-01-28,3,3,-121.5053446,38.5699709,6700,30005,4.47835820895522
"6701",2006-01-28,1,7,-121.5135763,38.67232741,6701,30012,4.47873451723623
"6702",2006-01-28,4,5,-121.5148695,38.48808074,6702,30017,4.47881229483736
"6703",2006-01-28,2,3,-121.4396171,38.6134143,6703,30020,4.47859167536924
"6704",2006-01-28,6,5,-121.4311783,38.52619478,6704,30025,4.47866945107399
"6705",2006-01-28,4,4,-121.4827348,38.49575914,6705,30029,4.4785980611484
"6706",2006-01-28,1,7,-121.497905,38.62911104,6706,30036,4.47897405308679
"6707",2006-01-28,3,3,-121.4634062,38.57798348,6707,30039,4.47875354107649
"6708",2006-01-28,3,5,-121.408095,38.55005116,6708,30044,4.47883124627311
"6709",2006-01-28,4,5,-121.4818397,38.51848054,6709,30049,4.47890892830526
"6710",2006-01-28,2,4,-121.4192897,38.64481568,6710,30053,4.47883755588674
"6711",2006-01-28,6,1,-121.4476033,38.5249316,6711,30054,4.47831917746983
"6712",2006-01-28,4,3,-121.4712477,38.52718667,6712,30057,4.4780989272944
"6713",2006-01-28,5,2,-121.4596812,38.46985008,6713,30059,4.4777297780426
"6714",2006-01-28,2,1,-121.429335,38.6382863,6714,30060,4.47721179624665
"6715",2006-01-28,3,7,-121.43886,38.5730919,6715,30067,4.47758749069248
"6716",2006-01-28,1,7,-121.5227128,38.60468375,6716,30074,4.47796307325789
"6717",2006-01-28,3,5,-121.4819129,38.56859703,6717,30079,4.47804079202025
"6718",2006-01-28,4,2,-121.4712477,38.52718667,6718,30081,4.4776719261685
"6719",2006-01-28,2,6,-121.459947,38.61812954,6719,30087,4.47789849680012
"6720",2006-01-28,5,5,-121.4706699,38.49856307,6720,30092,4.47797619047619
"6721",2006-01-28,2,5,-121.4427258,38.61286363,6721,30097,4.47805386103258
"6722",2006-01-28,5,5,-121.5029365,38.48285946,6722,30102,4.47813150847962
"6723",2006-01-28,2,3,-121.4303283,38.63228581,6723,30105,4.47791164658635
"6724",2006-01-28,2,8,-121.4430247,38.65658596,6724,30113,4.47843545508626
"6725",2006-01-28,1,5,-121.5341593,38.64378844,6725,30118,4.47851301115242
"6726",2006-01-28,5,5,-121.4375984,38.47489614,6726,30123,4.478590544157
"6727",2006-01-28,6,1,-121.4397584,38.51881709,6727,30124,4.47807343540954
"6728",2006-01-28,2,2,-121.449322,38.61661868,6728,30126,4.47770511296076
"6729",2006-01-28,2,2,-121.4276508,38.59994183,6729,30128,4.47733689998514
"6730",2006-01-28,5,7,-121.4704421,38.49347928,6730,30135,4.4777117384844
"6731",2006-01-28,6,6,-121.4517155,38.54066622,6731,30141,4.47793789927202
"6732",2006-01-28,1,2,-121.4862116,38.63075126,6732,30143,4.47756981580511
"6733",2006-01-28,6,1,-121.4572213,38.55136292,6733,30144,4.47705331947126
"6734",2006-01-28,6,6,-121.4622826,38.55952278,6734,30150,4.47727947727948
"6735",2006-01-28,4,4,-121.4836969,38.52555689,6735,30154,4.47720861172977
"6736",2006-01-28,2,4,-121.4295032,38.60240036,6736,30158,4.4771377672209
"6737",2006-01-28,2,2,-121.4476543,38.61140992,6737,30160,4.47677007570135
"6738",2006-01-28,4,1,-121.4880681,38.51018807,6738,30161,4.47625408132977
"6739",2006-01-28,2,2,-121.457861,38.62042639,6739,30163,4.47588663006381
"6740",2006-01-28,1,4,-121.4932977,38.61292566,6740,30167,4.47581602373887
"6741",2006-01-28,4,2,-121.4753525,38.54085269,6741,30169,4.47544874647678
"6742",2006-01-28,3,1,-121.5052755,38.58245363,6742,30170,4.47493325422723
"6743",2006-01-28,4,2,-121.4790449,38.55805348,6743,30172,4.47456621681744
"6744",2006-01-28,2,4,-121.4488234,38.63221601,6744,30176,4.47449584816133
"6745",2006-01-28,3,6,-121.411779,38.55575132,6745,30182,4.47472201630838
"6746",2006-01-28,6,1,-121.4676218,38.5376211,6746,30183,4.47420693744441
"6747",2006-01-28,1,3,-121.5120524,38.65599922,6747,30186,4.47398843930636
"6748",2006-01-28,1,5,-121.4879558,38.61308889,6748,30191,4.47406639004149
"6749",2006-01-28,1,3,-121.5149397,38.66706644,6749,30194,4.47384797747814
"6750",2006-01-28,5,5,-121.4383197,38.47377656,6750,30199,4.47392592592593
"6751",2006-01-28,2,7,-121.4418186,38.62503478,6751,30206,4.47430010368834
"6752",2006-01-28,6,7,-121.4692389,38.54913129,6752,30213,4.47467417061611
"6753",2006-01-28,1,5,-121.4755286,38.6296517,6753,30218,4.47475196209092
"6754",2006-01-28,4,7,-121.4778223,38.53874125,6754,30225,4.47512585134735
"6755",2006-01-28,4,5,-121.4814552,38.51848156,6755,30230,4.47520355292376
"6756",2006-01-28,6,2,-121.4425904,38.52497346,6756,30232,4.47483718176436
"6757",2006-01-28,3,8,-121.418725,38.57495865,6757,30240,4.47535888708007
"6758",2006-01-28,1,3,-121.4770508,38.60968463,6758,30243,4.47514057413436
"6759",2006-01-28,1,5,-121.4755625,38.61124309,6759,30248,4.47521822754845
"6760",2006-01-28,6,3,-121.4089209,38.54701012,6760,30251,4.475
"6761",2006-01-28,3,3,-121.474863,38.56270817,6761,30254,4.47478183700636
"6762",2006-01-28,4,4,-121.4972545,38.56201402,6762,30258,4.47471162377995
"6763",2006-01-28,6,6,-121.4181141,38.50576856,6763,30264,4.47493715806595
"6764",2006-01-28,2,1,-121.4258271,38.6017616,6764,30265,4.4744234180958
"6765",2006-01-28,2,4,-121.4370597,38.6323599,6765,30269,4.47435328898744
"6766",2006-01-28,2,1,-121.4670947,38.62320968,6766,30270,4.47383978717115
"6767",2006-01-28,5,5,-121.4568119,38.47375784,6767,30275,4.47391754100783
"6768",2006-01-28,2,7,-121.4487548,38.61844752,6768,30282,4.47429078014184
"6769",2006-01-28,5,4,-121.4358838,38.46465639,6769,30286,4.47422071206973
"6770",2006-01-28,6,7,-121.465047,38.53877351,6770,30293,4.47459379615953
"6771",2006-01-28,3,1,-121.4965346,38.5663989,6771,30294,4.47408063801506
"6772",2006-01-28,1,5,-121.5085026,38.65023973,6772,30299,4.47415829887773
"6773",2006-01-28,3,6,-121.4257169,38.55981942,6773,30305,4.47438358186919
"6774",2006-01-28,2,4,-121.456104,38.65069763,6774,30309,4.47431355181577
"6775",2006-01-28,2,1,-121.4252477,38.60027317,6775,30310,4.47380073800738
"6776",2006-01-28,2,1,-121.4305818,38.6364856,6776,30311,4.4732880755608
"6777",2006-01-28,2,3,-121.4215936,38.63921174,6777,30314,4.473070680242
"6778",2006-01-28,6,2,-121.4723187,38.55349495,6778,30316,4.47270581292417
"6779",2006-01-28,2,6,-121.4243039,38.61878441,6779,30322,4.4729311107833
"6780",2006-01-28,4,3,-121.4712477,38.52718667,6780,30325,4.47271386430678
"6781",2006-01-28,6,6,-121.4181141,38.50576856,6781,30331,4.47293909452883
"6782",2006-01-28,3,1,-121.4959147,38.57938174,6782,30332,4.47242701268063
"6783",2006-01-28,6,5,-121.4243203,38.54783739,6783,30337,4.47250479139024
"6784",2006-01-28,6,5,-121.4653678,38.55196925,6784,30342,4.47258254716981
"6785",2006-01-28,1,4,-121.4893334,38.62011633,6785,30346,4.47251289609433
"6786",2006-01-28,2,1,-121.4258271,38.6017616,6786,30347,4.47200117889773
"6787",2006-01-28,4,1,-121.5304705,38.48463859,6787,30348,4.47148961249447
"6788",2006-01-28,4,2,-121.4848506,38.50809786,6788,30350,4.47112551561579
"6789",2006-01-28,3,8,-121.4773354,38.5722972,6789,30358,4.47164530858742
"6790",2006-01-28,4,1,-121.4794301,38.511009,6790,30359,4.47113402061856
"6791",2006-01-28,5,1,-121.428371,38.45814178,6791,30360,4.4706228832278
"6792",2006-01-28,5,5,-121.42717,38.47421612,6792,30365,4.47070082449941
"6793",2006-01-28,4,4,-121.4964039,38.52941329,6793,30369,4.47063153245989
"6794",2006-01-28,2,8,-121.456171,38.60108154,6794,30377,4.471151015602
"6795",2006-01-28,2,2,-121.4227982,38.61584425,6795,30379,4.47078734363503
"6796",2006-01-28,1,3,-121.4901693,38.62510114,6796,30382,4.47057092407298
"6797",2006-01-28,3,2,-121.4952908,38.579563,6797,30384,4.47020744446079
"6798",2006-01-28,6,1,-121.4593645,38.54677899,6798,30385,4.46969696969697
"6799",2006-01-28,4,7,-121.54231,38.49063924,6799,30392,4.47006912781291
"6800",2006-01-28,4,7,-121.5389783,38.5077414,6800,30399,4.47044117647059
"6801",2006-01-28,3,7,-121.5091396,38.5755613,6801,30406,4.47081311571828
"6802",2006-01-28,5,7,-121.4816108,38.48839224,6802,30413,4.47118494560423
"6803",2006-01-28,2,7,-121.4297591,38.63647881,6803,30420,4.47155666617669
"6804",2006-01-28,5,1,-121.4271773,38.4706931,6804,30421,4.47104644326867
"6805",2006-01-28,4,7,-121.5426241,38.49832634,6805,30428,4.47141807494489
"6806",2006-01-28,2,5,-121.4350612,38.60888881,6806,30433,4.47149573905378
"6807",2006-01-28,1,1,-121.4769551,38.6308389,6807,30434,4.47098574996327
"6808",2006-01-28,6,6,-121.4383522,38.51585289,6808,30440,4.47121034077556
"6809",2006-01-28,2,3,-121.4306279,38.60134596,6809,30443,4.47099427228668
"6810",2006-01-28,5,4,-121.4312015,38.47591105,6810,30447,4.47092511013216
"6811",2006-01-28,2,1,-121.42747,38.60154457,6811,30448,4.47041550433123
"6812",2006-01-28,5,7,-121.4684313,38.48151147,6812,30455,4.47078684674105
"6813",2006-01-28,2,6,-121.3815598,38.63862878,6813,30461,4.4710113019228
"6814",2006-01-28,4,3,-121.4857747,38.49574798,6814,30464,4.47079542119166
"6815",2006-01-28,5,2,-121.441368,38.47392039,6815,30466,4.47043286867205
"6816",2006-01-28,3,7,-121.4069516,38.556361,6816,30473,4.47080399061033
"6817",2006-01-28,3,1,-121.4976906,38.57905171,6817,30474,4.47029485110752
"6818",2006-01-28,6,5,-121.4125586,38.53411717,6818,30479,4.47037254326782
"6819",2006-01-28,1,1,-121.4806029,38.62939722,6819,30480,4.46986361636604
"6820",2006-01-28,4,1,-121.4972545,38.56201402,6820,30481,4.46935483870968
"6821",2006-01-28,5,3,-121.4653782,38.49596852,6821,30484,4.46913942237209
"6822",2006-01-28,2,4,-121.4258271,38.6017616,6822,30488,4.46907065376722
"6823",2006-01-28,3,2,-121.4951045,38.58165459,6823,30490,4.46870877912942
"6824",2006-01-28,2,3,-121.4438516,38.61435185,6824,30493,4.46849355216882
"6825",2006-01-28,3,1,-121.4696858,38.57274295,6825,30494,4.46798534798535
"6826",2006-01-28,1,7,-121.5093115,38.67160923,6826,30501,4.46835628479344
"6827",2006-01-28,6,6,-121.4181141,38.50576856,6827,30507,4.46858063571115
"6828",2006-01-28,1,6,-121.5093439,38.66842409,6828,30513,4.46880492091388
"6829",2006-01-28,2,5,-121.4577335,38.64731678,6829,30518,4.46888270610631
"6830",2006-01-28,1,5,-121.5213017,38.60950253,6830,30523,4.46896046852123
"6831",2006-01-28,2,5,-121.4603623,38.64603297,6831,30528,4.46903820816864
"6832",2006-01-28,4,3,-121.4990149,38.52199137,6832,30531,4.46882318501171
"6833",2006-01-28,4,3,-121.5233627,38.49645546,6833,30534,4.46860822479145
"6834",2006-01-28,6,1,-121.4409716,38.52145084,6834,30535,4.46810067310506
"6835",2006-01-28,6,5,-121.4233804,38.51052896,6835,30540,4.46817849305048
"6836",2006-01-28,6,8,-121.4152234,38.51054018,6836,30548,4.46869514335869
"6837",2006-01-28,4,1,-121.4717471,38.52488785,6837,30549,4.4681878016674
"6838",2006-01-28,5,7,-121.4725547,38.49364271,6838,30556,4.46855805791167
"6839",2006-01-28,4,7,-121.4929888,38.53627695,6839,30563,4.46892820587805
"6840",2006-01-28,6,5,-121.4400119,38.52393677,6840,30568,4.46900584795322
"6841",2006-01-28,1,5,-121.4806029,38.62939722,6841,30573,4.46908346732934
"6842",2006-01-28,5,7,-121.505615,38.49156732,6842,30580,4.46945337620579
"6843",2006-01-28,1,4,-121.4978994,38.62741952,6843,30584,4.46938477276048
"6844",2006-01-28,4,1,-121.4717471,38.52488785,6844,30585,4.46887784921099
"6845",2006-01-28,3,2,-121.4984909,38.57966477,6845,30587,4.46851716581446
"6846",2006-01-28,2,6,-121.3815598,38.63862878,6846,30593,4.46874087058136
"6847",2006-01-28,5,1,-121.4803392,38.48452574,6847,30594,4.46823426318096
"6848",2006-01-28,5,3,-121.447555,38.46703034,6848,30597,4.46801985981308
"6849",2006-01-28,6,5,-121.4509002,38.53121355,6849,30602,4.46809753248649
"6850",2006-01-28,6,9,-121.4653678,38.55196925,6850,30611,4.46875912408759
"6851",2006-01-28,1,2,-121.4978994,38.62741952,6851,30613,4.46839877390162
"6852",2006-01-28,3,4,-121.4945262,38.57440554,6852,30617,4.46833041447753
"6853",2006-01-28,6,4,-121.4476033,38.5249316,6853,30621,4.46826207500365
"6854",2006-01-28,1,5,-121.4823352,38.63331793,6854,30626,4.46833965567552
"6855",2006-01-28,5,8,-121.4196758,38.4748515,6855,30634,4.46885485047411
"6856",2006-01-28,2,4,-121.4308978,38.63592424,6856,30638,4.46878646441074
"6857",2006-01-28,3,4,-121.4910186,38.56987859,6857,30642,4.46871809829371
"6858",2006-01-28,5,1,-121.4518481,38.47833936,6858,30643,4.46821230679498
"6859",2006-01-28,4,3,-121.497206,38.52472122,6859,30646,4.46799825047383
"6860",2006-01-28,4,7,-121.4919771,38.55905282,6860,30653,4.46836734693878
"6861",2006-01-28,1,3,-121.5321299,38.64304161,6861,30656,4.46815333041831
"6862",2006-01-28,2,3,-121.4258885,38.59891162,6862,30659,4.46793937627514
"6863",2006-01-28,6,3,-121.4666875,38.54802942,6863,30662,4.46772548448201
"6864",2006-01-28,3,5,-121.4192296,38.57227839,6864,30667,4.46780303030303
"6865",2006-01-28,3,7,-121.4834127,38.57884334,6865,30674,4.46817188638019
"6866",2006-01-28,6,5,-121.4688287,38.54176204,6866,30679,4.46824934459656
"6867",2006-01-28,5,1,-121.4227089,38.47428454,6867,30680,4.46774428425805
"6868",2006-01-28,5,2,-121.4289328,38.46475681,6868,30682,4.4673849737915
"6869",2006-01-28,2,1,-121.4618676,38.64330227,6869,30683,4.46688018634445
"6870",2006-01-28,2,6,-121.435967,38.63993888,6870,30689,4.46710334788937
"6871",2006-01-28,5,5,-121.4271773,38.4706931,6871,30694,4.46718090525397
"6872",2006-01-28,2,6,-121.3815598,38.63862878,6872,30700,4.4674039580908
"6873",2006-01-28,2,6,-121.3815598,38.63862878,6873,30706,4.46762694602066
"6874",2006-01-28,6,7,-121.4724356,38.55612335,6874,30713,4.46799534477742
"6875",2006-01-28,5,3,-121.475345,38.48146892,6875,30716,4.46778181818182
"6876",2006-01-28,3,5,-121.4670118,38.57203045,6876,30721,4.46785922047702
"6877",2006-01-28,6,4,-121.419844,38.52597099,6877,30725,4.46779118801803
"6878",2006-01-28,1,2,-121.4978994,38.62741952,6878,30727,4.46743239313754
"6879",2006-01-28,3,7,-121.4705946,38.57943348,6879,30734,4.46780055240587
"6880",2006-01-28,2,5,-121.4368602,38.63678539,6880,30739,4.46787790697674
"6881",2006-01-28,2,7,-121.4275537,38.59808509,6881,30746,4.46824589449208
"6882",2006-01-28,3,7,-121.4357584,38.56722246,6882,30753,4.46861377506539
"6883",2006-01-28,5,1,-121.42717,38.47421612,6883,30754,4.4681098358274
"6884",2006-01-28,5,5,-121.4856682,38.48045537,6884,30759,4.46818710052295
"6885",2006-01-28,2,4,-121.3815598,38.63862878,6885,30763,4.46811909949165
"6886",2006-01-28,5,5,-121.4196575,38.47581524,6886,30768,4.46819634040081
"6887",2006-01-28,6,3,-121.4401734,38.52875394,6887,30771,4.46798315667199
"6888",2006-01-28,3,7,-121.4907988,38.57960099,6888,30778,4.46835075493612
"6889",2006-01-28,1,5,-121.4840542,38.60911743,6889,30783,4.4684279285818
"6890",2006-01-28,1,2,-121.4768376,38.61489271,6890,30785,4.46806966618287
"6891",2006-01-28,6,5,-121.4607739,38.54118933,6891,30790,4.46814685822087
"6892",2006-01-29,5,5,-121.4284227,38.4643369,6892,30795,4.46822402785839
"6893",2006-01-29,5,5,-121.4355908,38.47345298,6893,30800,4.46830117510518
"6894",2006-01-29,6,3,-121.4731883,38.54464324,6894,30803,4.46808819263127
"6895",2006-01-29,1,7,-121.5026094,38.63167132,6895,30810,4.46845540246555
"6896",2006-01-29,5,4,-121.4110382,38.4467991,6896,30814,4.46838747099768
"6897",2006-01-29,1,4,-121.4990726,38.68164024,6897,30818,4.46831955922865
"6898",2006-01-29,1,7,-121.50537,38.66670198,6898,30825,4.46868657581908
"6899",2006-01-29,1,4,-121.4801,38.60907503,6899,30829,4.46861864038266
"6900",2006-01-29,3,4,-121.4903803,38.56963689,6900,30833,4.46855072463768
"6901",2006-01-29,5,7,-121.4357342,38.47696574,6901,30840,4.46891754818142
"6902",2006-01-29,1,8,-121.4901695,38.62262156,6902,30848,4.46942915097073
"6903",2006-01-29,3,2,-121.4868264,38.57696108,6903,30850,4.46907141822396
"6904",2006-01-29,3,7,-121.4662897,38.57271087,6904,30857,4.46943800695249
"6905",2006-01-29,3,3,-121.4855965,38.58064891,6905,30860,4.46922519913106
"6906",2006-01-29,3,5,-121.4427516,38.55941392,6906,30865,4.46930205618303
"6907",2006-01-29,5,1,-121.4614649,38.47324689,6907,30866,4.46879976835095
"6908",2006-01-29,1,7,-121.5232247,38.60872513,6908,30873,4.46916618413434
"6909",2006-01-29,3,7,-121.4861055,38.56631737,6909,30880,4.4695324938486
"6910",2006-01-29,2,3,-121.4622984,38.64605845,6910,30883,4.46931982633864
"6911",2006-01-29,2,6,-121.4568936,38.64404243,6911,30889,4.46954131095355
"6912",2006-01-29,3,4,-121.4692575,38.57201606,6912,30893,4.46947337962963
"6913",2006-01-29,3,8,-121.4699112,38.57395494,6913,30901,4.46998408795024
"6914",2006-01-29,4,7,-121.5056977,38.54979527,6914,30908,4.47035001446341
"6915",2006-01-29,6,5,-121.467861,38.55008879,6915,30913,4.4704266088214
"6916",2006-01-29,2,8,-121.4615545,38.60456659,6916,30921,4.47093695777906
"6917",2006-01-29,4,3,-121.4816091,38.53435928,6917,30924,4.47072430244326
"6918",2006-01-29,6,9,-121.3967577,38.52491379,6918,30933,4.47137901127493
"6919",2006-01-29,6,2,-121.4469248,38.53445955,6919,30935,4.471021823963
"6920",2006-01-29,3,8,-121.4878161,38.5857662,6920,30943,4.47153179190751
"6921",2006-01-29,3,5,-121.4617826,38.57433757,6921,30948,4.4716081491114
"6922",2006-01-29,5,7,-121.4941668,38.47857071,6922,30955,4.47197341808726
"6923",2006-01-29,3,7,-121.5046674,38.57833762,6923,30962,4.47233858153979
"6924",2006-01-29,4,4,-121.5349291,38.48718561,6924,30966,4.47227036395147
"6925",2006-01-29,3,3,-121.4818932,38.5857673,6925,30969,4.47205776173285
"6926",2006-01-29,6,1,-121.4243203,38.54783739,6926,30970,4.47155645394167
"6927",2006-01-29,3,9,-121.4878161,38.5857662,6927,30979,4.47221019200231
"6928",2006-01-29,4,5,-121.4811949,38.53554642,6928,30984,4.47228637413395
"6929",2006-01-29,6,1,-121.4674364,38.55451604,6929,30985,4.47178525039688
"6930",2006-01-29,5,7,-121.4635225,38.47925635,6930,30992,4.47215007215007
"6931",2006-01-29,2,5,-121.4315485,38.62852162,6931,30997,4.47222622998124
"6932",2006-01-29,4,4,-121.5537592,38.50798335,6932,31001,4.47215810732833
"6933",2006-01-29,3,6,-121.3917421,38.55809165,6933,31007,4.4723784797346
"6934",2006-01-29,1,5,-121.4828059,38.63020065,6934,31012,4.4724545716758
"6935",2006-01-29,6,9,-121.4438874,38.52496323,6935,31021,4.47310742609949
"6936",2006-01-29,3,7,-121.5046674,38.57833762,6936,31028,4.47347174163783
"6937",2006-01-29,4,5,-121.5333381,38.47670073,6937,31033,4.47354764307337
"6938",2006-01-29,4,3,-121.5072531,38.56559378,6938,31036,4.47333525511675
"6939",2006-01-29,3,2,-121.4911942,38.58057479,6939,31038,4.47297881539127
"6940",2006-01-29,1,3,-121.5098944,38.66833855,6940,31041,4.47276657060519
"6941",2006-01-29,6,3,-121.4612421,38.55003619,6941,31044,4.47255438697594
"6942",2006-01-29,3,5,-121.4911942,38.58057479,6942,31049,4.47263036588879
"6943",2006-01-29,2,8,-121.4652701,38.60046764,6943,31057,4.47313841278986
"6944",2006-01-29,4,6,-121.479014,38.53881527,6944,31063,4.47335829493088
"6945",2006-01-29,1,3,-121.4768064,38.62296014,6945,31066,4.47314614830814
"6946",2006-01-29,6,2,-121.4734141,38.54484473,6946,31068,4.47279009501872
"6947",2006-01-29,5,7,-121.422795,38.47529548,6947,31075,4.47315387937239
"6948",2006-01-29,1,1,-121.5050821,38.61284481,6948,31076,4.47265400115141
"6949",2006-01-29,1,5,-121.5061726,38.63276571,6949,31081,4.47272988919269
"6950",2006-01-29,6,7,-121.449896,38.52951178,6950,31088,4.47309352517986
"6951",2006-01-29,5,6,-121.5019436,38.48998089,6951,31094,4.47331319234643
"6952",2006-01-29,6,4,-121.4552803,38.54726509,6952,31098,4.47324510932106
"6953",2006-01-29,5,1,-121.4133413,38.45718227,6953,31099,4.47274557744858
"6954",2006-01-29,6,7,-121.4689006,38.55699686,6954,31106,4.47310900201323
"6955",2006-01-29,3,6,-121.4744796,38.57820727,6955,31112,4.47332854061826
"6956",2006-01-29,6,2,-121.4701898,38.55292779,6956,31114,4.47297297297297
"6957",2006-01-29,3,5,-121.5021287,38.59674646,6957,31119,4.47304872789996
"6958",2006-01-29,5,7,-121.4256977,38.44792733,6958,31126,4.47341189997126
"6959",2006-01-29,6,5,-121.4328808,38.52881453,6959,31131,4.47348757005317
"6960",2006-01-29,6,4,-121.4568045,38.55374444,6960,31135,4.47341954022988
"6961",2006-01-29,2,8,-121.4468944,38.63537838,6961,31143,4.47392616003448
"6962",2006-01-29,2,7,-121.4306279,38.60134596,6962,31150,4.47428899741454
"6963",2006-01-29,2,4,-121.4585395,38.62741249,6963,31154,4.47422088180382
"6964",2006-01-29,3,6,-121.4726456,38.57881951,6964,31160,4.4744399770247
"6965",2006-01-29,3,5,-121.4983269,38.56567077,6965,31165,4.47451543431443
"6966",2006-01-29,5,7,-121.4189709,38.47433721,6966,31172,4.47487797875395
"6967",2006-01-29,6,6,-121.4181141,38.50576856,6967,31178,4.47509688531649
"6968",2006-01-29,4,3,-121.4857011,38.55982692,6968,31181,4.47488518943743
